t,x,y
-2.5,9.75,-8.125
-2.4748743718592965,9.375009469457842,-7.733990223966478
-2.449748743718593,9.003806722052474,-7.352354735344355
-2.4246231155778895,8.636391757783894,-6.9799983637030625
-2.399497487437186,8.272764576652104,-6.616825938612028
-2.3743718592964824,7.912925178657104,-6.2627422896406735
-2.349246231155779,7.556873563798894,-5.91765224635843
-2.3241206030150754,7.204609732077474,-5.581460638334725
-2.298994974874372,6.856133683492843,-5.254072295138988
-2.2738693467336684,6.511445418044998,-4.93539204634064
-2.248743718592965,6.170544935733948,-4.6253247215091156
-2.2236180904522613,5.833432236559684,-4.3237751502138355
-2.198492462311558,5.5001073205222095,-4.030648162024232
-2.1733668341708543,5.170570187621524,-3.745848586509732
-2.148241206030151,4.844820837857631,-3.469281253239761
-2.1231155778894473,4.522859271230524,-3.2008509917837458
-2.0979899497487438,4.204685487740209,-2.9404626317111173
-2.0728643216080402,3.8902994873866827,-2.6880210025913005
-2.0477386934673367,3.579701270169946,-2.4434309339937235
-2.022613065326633,3.2728908360899984,-2.2065972554878126
-1.9974874371859297,2.96986818514684,-1.977424796642997
-1.9723618090452262,2.670633317340472,-1.755818387028703
-1.9472361809045227,2.375186232670892,-1.541682856214356
-1.9221105527638191,2.0835269311381026,-1.3349230337693871
-1.8969849246231156,1.7956554127421036,-1.1354437492632226
-1.8718592964824121,1.5115716774828925,-0.9431498322652896
-1.8467336683417086,1.2312757253604718,-0.7579461123450137
-1.821608040201005,0.9547675563748403,-0.579737419071825
-1.7964824120603016,0.6820471705259981,-0.40842858201514964
-1.771356783919598,0.41311456781394496,-0.24392443074441506
-1.7462311557788945,0.14796974823868103,-0.08612979482904759
-1.721105527638191,-0.11338728819979238,0.06505049616152281
-1.6959798994974875,-0.3709565415014766,0.20971161265786975
-1.670854271356784,-0.6247380116663717,0.34794872509056685
-1.6457286432160805,-0.8747316986944762,0.47985700389018593
-1.620603015075377,-1.120937602585793,0.6055316194873006
-1.5954773869346734,-1.363355723340319,0.725067742312481
-1.57035175879397,-1.601986060958056,0.8385605427963019
-1.5452261306532664,-1.8368286154390039,0.9461051913693361
-1.520100502512563,-2.067883386783161,1.047796858462155
-1.4949748743718592,-2.295150374990532,1.143730714505332
-1.4698492462311556,-2.518629580061111,1.234001929929439
-1.4447236180904521,-2.7383210019949007,1.3187056751650483
-1.4195979899497486,-2.9542246407919,1.3979371206427333
-1.394472361809045,-3.1663404964521105,1.4717914367930662
-1.3693467336683416,-3.3746685689755322,1.5403637940466206
-1.344221105527638,-3.579208858362163,1.6037493628339674
-1.3190954773869346,-3.7799613646120056,1.6620433135856811
-1.293969849246231,-3.9769260877250585,1.7153408167323323
-1.2688442211055275,-4.170103027701321,1.7637370427044954
-1.243718592964824,-4.359492184540795,1.8073271619327413
-1.2185929648241205,-4.5450935582434795,1.8462063448476447
-1.193467336683417,-4.726907148809374,1.8804697618797757
-1.1683417085427135,-4.904932956238479,1.9102125834597095
-1.14321608040201,-5.079170980530796,1.9355299800180161
-1.1180904522613064,-5.249621221686322,1.9565171219852706
-1.092964824120603,-5.416283679705058,1.9732691797920436
-1.0678391959798994,-5.5791583545870065,1.9858813238689093
-1.0427135678391959,-5.738245246332164,1.9944487246464384
-1.0175879396984924,-5.893544354940532,1.9990665525552056
-0.9924623115577889,-6.045055680412112,1.9998299780257818
-0.9673366834170853,-6.192779222746901,1.9968341714887412
-0.9422110552763818,-6.3367149819449,1.9901743033746544
-0.9170854271356783,-6.476862958006112,1.9799455441140963
-0.8919597989949748,-6.613223150930532,1.966243064137637
-0.8668341708542713,-6.745795560718164,1.9491620338758513
-0.8417085427135678,-6.8745801873690064,1.9287976237593103
-0.8165829145728642,-6.999577030883058,1.905245004218588
-0.7914572864321607,-7.120786091260322,1.8785993456842554
-0.7663316582914572,-7.238207368500795,1.8489558185868868
-0.7412060301507537,-7.35184086260448,1.816409593357053
-0.7160804020100502,-7.461686573571375,1.7810558404253283
-0.6909547738693467,-7.56774450140148,1.7429897302222837
-0.6658291457286432,-7.6700146460947956,1.7023064331784932
-0.6407035175879396,-7.768497007651322,1.6591011197245285
-0.6155778894472361,-7.86319158607106,1.6134689602909627
-0.5904522613065326,-7.954098381354006,1.565505125308368
-0.5653266331658291,-8.041217393500165,1.5153047852073174
-0.5402010050251256,-8.124548622509533,1.4629631104183831
-0.5150753768844221,-8.204092068382112,1.408575271372138
-0.4899497487437183,-8.2798477311179,1.352236438499154
-0.4648241206030148,-8.351815610716901,1.294041782230005
-0.4396984924623113,-8.419995707179112,1.2340864729952628
-0.4145728643216078,-8.484388020504532,1.1724656812255
-0.38944723618090427,-8.544992550693166,1.1092745773512895
-0.36432160804020075,-8.601809297745007,1.0446083318032036
-0.33919597989949724,-8.65483826166006,0.9785621150118151
-0.3140703517587937,-8.704079442438323,0.9112310974076964
-0.2889447236180902,-8.749532840079796,0.8427104494214201
-0.2638190954773867,-8.791198454584482,0.7730953414835592
-0.23869346733668317,-8.829076285952375,0.7024809440246857
-0.21356783919597966,-8.86316633418348,0.6309624274753727
-0.18844221105527614,-8.893468599277796,0.5586349622661926
-0.16331658291457263,-8.919983081235323,0.48559371882771785
-0.1381909547738691,-8.94270978005606,0.4119338675905213
-0.1130653266331656,-8.961648695740006,0.33775057898517546
-0.08793969849246208,-8.976799828287163,0.2631390234422529
-0.06281407035175857,-8.988163177697533,0.18819437139232623
-0.03768844221105505,-8.995738743971113,0.11301179326596807
-0.012562814070351536,-8.999526527107902,0.03768645949375101
0.01256281407035198,-8.999526527107902,-0.03768645949375234
0.037688442211055495,-8.995738743971112,-0.1130117932659694
0.06281407035175901,-8.988163177697533,-0.18819437139232756
0.08793969849246253,-8.976799828287163,-0.2631390234422542
0.11306532663316604,-8.961648695740006,-0.33775057898517674
0.13819095477386956,-8.94270978005606,-0.4119338675905226
0.16331658291457307,-8.919983081235323,-0.4855937188277192
0.1884422110552766,-8.893468599277796,-0.5586349622661938
0.2135678391959801,-8.86316633418348,-0.630962427475374
0.23869346733668362,-8.829076285952375,-0.702480944024687
0.26381909547738713,-8.79119845458448,-0.7730953414835604
0.28894472361809065,-8.749532840079796,-0.8427104494214214
0.31407035175879416,-8.70407944243832,-0.9112310974076976
0.3391959798994977,-8.654838261660059,-0.9785621150118162
0.3643216080402012,-8.601809297745007,-1.044608331803205
0.3894472361809047,-8.544992550693165,-1.1092745773512906
0.4145728643216082,-8.484388020504532,-1.1724656812255012
0.43969849246231174,-8.419995707179112,-1.2340864729952639
0.46482412060301526,-8.351815610716901,-1.294041782230006
0.48994974874371877,-8.2798477311179,-1.3522364384991552
0.5150753768844223,-8.204092068382112,-1.4085752713721384
0.5402010050251258,-8.124548622509533,-1.4629631104183836
0.5653266331658293,-8.041217393500164,-1.5153047852073178
0.5904522613065328,-7.954098381354005,-1.5655051253083685
0.6155778894472363,-7.863191586071059,-1.6134689602909629
0.6407035175879399,-7.768497007651321,-1.659101119724529
0.6658291457286434,-7.6700146460947956,-1.7023064331784934
0.6909547738693469,-7.56774450140148,-1.742989730222284
0.7160804020100504,-7.461686573571374,-1.7810558404253283
0.7412060301507539,-7.3518408626044796,-1.8164095933570534
0.7663316582914574,-7.238207368500794,-1.8489558185868868
0.791457286432161,-7.120786091260322,-1.878599345684256
0.8165829145728645,-6.999577030883057,-1.905245004218588
0.841708542713568,-6.874580187369006,-1.9287976237593107
0.8668341708542715,-6.745795560718164,-1.9491620338758513
0.891959798994975,-6.613223150930532,-1.9662430641376374
0.9170854271356785,-6.476862958006111,-1.9799455441140958
0.942211055276382,-6.3367149819449,-1.9901743033746548
0.9673366834170856,-6.1927792227469,-1.9968341714887408
0.9924623115577891,-6.045055680412109,-1.9998299780257822
1.0175879396984926,-5.893544354940531,-1.9990665525552054
1.042713567839196,-5.738245246332163,-1.9944487246464386
1.0678391959798996,-5.579158354587005,-1.9858813238689088
1.0929648241206031,-5.416283679705057,-1.9732691797920436
1.1180904522613067,-5.24962122168632,-1.9565171219852704
1.1432160804020102,-5.079170980530794,-1.9355299800180163
1.1683417085427137,-4.904932956238478,-1.910212583459709
1.1934673366834172,-4.726907148809373,-1.8804697618797759
1.2185929648241207,-4.545093558243478,-1.8462063448476442
1.2437185929648242,-4.359492184540794,-1.8073271619327413
1.2688442211055277,-4.17010302770132,-1.763737042704495
1.2939698492462313,-3.9769260877250563,-1.7153408167323319
1.3190954773869348,-3.779961364612004,-1.6620433135856802
1.3442211055276383,-3.579208858362162,-1.603749362833967
1.3693467336683418,-3.3746685689755305,-1.5403637940466193
1.3944723618090453,-3.1663404964521087,-1.4717914367930658
1.4195979899497488,-2.9542246407918986,-1.3979371206427333
1.4447236180904524,-2.738321001994898,-1.3187056751650474
1.4698492462311559,-2.5186295800611083,-1.2340019299294371
1.4949748743718594,-2.2951503749905293,-1.143730714505331
1.5201005025125633,-2.067883386783157,-1.0477968584621529
1.5452261306532664,-1.8368286154390039,-0.9461051913693361
1.5703517587939704,-1.601986060958052,-0.8385605427963005
1.5954773869346734,-1.363355723340319,-0.725067742312481
1.6206030150753774,-1.1209376025857876,-0.6055316194872971
1.6457286432160805,-0.8747316986944762,-0.47985700389018593
1.6708542713567844,-0.6247380116663663,-0.3479487250905642
1.6959798994974875,-0.3709565415014766,-0.20971161265786975
1.7211055276381915,-0.11338728819978705,-0.06505049616151926
1.7462311557788945,0.14796974823868103,0.08612979482904759
1.7713567839195985,0.41311456781394895,0.24392443074441683
1.7964824120603016,0.6820471705259981,0.40842858201514964
1.8216080402010055,0.9547675563748443,0.5797374190718276
1.8467336683417086,1.2312757253604718,0.7579461123450137
1.8718592964824126,1.5115716774828978,0.9431498322652923
1.8969849246231156,1.7956554127421036,1.1354437492632226
1.9221105527638196,2.083526931138108,1.3349230337693907
1.9472361809045227,2.375186232670892,1.541682856214356
1.9723618090452266,2.6706333173404775,1.7558183870287065
1.9974874371859297,2.96986818514684,1.977424796642997
2.0226130653266337,3.2728908360900038,2.206597255487817
2.0477386934673367,3.579701270169946,2.4434309339937235
2.0728643216080407,3.890299487386688,2.688021002591306
2.0979899497487438,4.204685487740209,2.9404626317111173
2.1231155778894477,4.522859271230532,3.200850991783752
2.148241206030151,4.844820837857631,3.469281253239761
2.1733668341708547,5.170570187621532,3.7458485865097373
2.198492462311558,5.5001073205222095,4.030648162024232
2.2236180904522618,5.833432236559689,4.323775150213842
2.248743718592965,6.170544935733948,4.6253247215091156
2.273869346733669,6.511445418045006,4.935392046340645
2.298994974874372,6.856133683492843,5.254072295138988
2.324120603015076,7.204609732077479,5.581460638334732
2.349246231155779,7.556873563798894,5.91765224635843
2.374371859296483,7.912925178657112,6.262742289640681
2.399497487437186,8.272764576652104,6.616825938612028
2.42462311557789,8.636391757783901,6.9799983637030705
2.449748743718593,9.003806722052474,7.352354735344355
2.474874371859297,9.37500946945785,7.733990223966485
2.5,9.75,8.125
